profile,model,feature,epoch,train_loss,val_loss,val_accuracy,val_eer,lr
baseline,cnn,mfcc,27,0.0771400083939657,0.0715899673840707,0.9717034293994524,0.039862307844393,0.0005
baseline,cnn,mfcc,28,0.0734726117998713,0.1133151157372116,0.9563274834970216,0.0416732147856244,0.0005
baseline,cnn,mfcc,29,0.0702189018669515,0.0700212854072103,0.974843020447593,0.0501446500600736,0.0005
baseline,cnn,mfcc,30,0.0751656325165567,0.0565014643456071,0.9790291418451136,0.0345136916238715,0.0005
baseline,cnn,mfcc,31,0.0617051924473897,0.0551287271522496,0.9795926581870874,0.0377430408281553,0.00025
baseline,cnn,mfcc,32,0.0600191548570896,0.0750963280306275,0.9702946385445178,0.0375860619978719,0.00025
baseline,cnn,mfcc,33,0.0612986486184963,0.0601535207916436,0.9774995974883272,0.0325458058523566,0.00025
baseline,cnn,mfcc,34,0.0609497616312652,0.0729632242557997,0.9717436805667364,0.0341156293601319,0.00025
baseline,cnn,mfcc,35,0.0603713688827387,0.0912869996541933,0.9643374657865078,0.0341156293601319,0.00025
baseline,cnn,mfcc,36,0.0593931038034646,0.0823749186798889,0.9687650941877316,0.0376757641866053,0.00025
baseline,cnn,mfcc,37,0.0549028163248859,0.0592020688378831,0.9775800998228948,0.0361507917731967,0.00025
baseline,cnn,mfcc,38,0.0570495289103828,0.049348059790017,0.9829737562389308,0.0344239894351381,0.00025
baseline,cnn,mfcc,39,0.0591986247739799,0.0489017696507383,0.9823297375623892,0.0329438681160963,0.00025
baseline,cnn,mfcc,40,0.055203088451033,0.1304837054508672,0.9528658831106102,0.0447063316508188,0.00025
baseline,cnn,mfcc,41,0.0535221114414146,0.0678154797624779,0.9742392529383352,0.0369020652063094,0.00025
baseline,cnn,mfcc,42,0.0574955609015727,0.0581732398640371,0.9779423603284496,0.037300127470049,0.00025
baseline,cnn,mfcc,43,0.0530710013188462,0.1183132272926097,0.9533891482853004,0.0403724978440494,0.00025
baseline,cnn,mfcc,44,0.0536811472561835,0.0648059038638185,0.9748027692803092,0.039049355355291,0.00025
baseline,cnn,mfcc,45,0.0548097256200433,0.0530945927952828,0.9809209467074546,0.0349566049819778,0.00025
baseline,cnn,mfcc,46,0.0491010720490047,0.0519912234863101,0.9812429560457252,0.0344239894351381,0.000125
baseline,cnn,mfcc,47,0.047998138136099,0.0535555623566091,0.980236676863629,0.0344015638879547,0.000125
baseline,cnn,mfcc,48,0.0482308915203438,0.0496478488970118,0.981645467718564,0.0326130824939067,0.000125
baseline,cnn,mfcc,49,0.0454998667270438,0.0508520503405384,0.981323458380293,0.0325906569467233,0.000125
baseline,cnn,mfcc,50,0.0472720848236429,0.0505606220636862,0.9807599420383192,0.032147743588617,0.000125
optimized,lcnn,lfcc,1,0.3377818695666566,0.3162897319930741,0.8974400257607471,0.34994165133139454,0.001
optimized,lcnn,lfcc,2,0.3025740908533687,0.2629130205163209,0.8973595234261793,0.16895783940801623,0.0009990133642141358
optimized,lcnn,lfcc,3,0.25732012351166084,0.259546443824798,0.8981242956045725,0.14389114716848073,0.000996057350657239
optimized,lcnn,lfcc,4,0.21946097329153236,0.272043623256906,0.9065770407341813,0.12219395500188981,0.0009911436253643444
optimized,lcnn,lfcc,5,0.1966104408621882,0.2383046581096032,0.9032764450169055,0.12559707579313917,0.0009842915805643156
optimized,lcnn,lfcc,6,0.1836296441331447,0.20194570994179445,0.9212284656255031,0.10848039845233448,0.0009755282581475769
optimized,lcnn,lfcc,7,0.16303810988287928,0.11314880638304607,0.9521816132667847,0.0741797671291751,0.0009648882429441258
optimized,lcnn,lfcc,8,0.1523323275377846,0.0974675798170884,0.9602720978908388,0.06566907834591981,0.0009524135262330099
optimized,lcnn,lfcc,9,0.14229047349628451,0.11371446832848947,0.9544356786346804,0.07280617596048934,0.0009381533400219318
optimized,lcnn,lfcc,10,0.13708458490217643,0.18877215980715728,0.9349943648365803,0.08819605096323532,0.0009221639627510075
optimized,lcnn,lfcc,11,0.12295635093658153,0.09210538345932927,0.9656255031395911,0.059389784314818936,0.0009045084971874736
optimized,lcnn,lfcc,12,0.12344385199043298,0.11232831672306626,0.9539124134599903,0.0619968157835296,0.0008852566213878945
optimized,lcnn,lfcc,13,0.1204681105177829,0.1266496742866673,0.9536306552890034,0.06465429593216766,0.0008644843137107056
optimized,lcnn,lfcc,14,0.10948377271822064,0.14197129544246756,0.9465867010143294,0.0653999717797196,0.0008422735529643443
optimized,lcnn,lfcc,15,0.1093937195925566,0.09713274080260108,0.9664305264852681,0.06606714060965946,0.0008187119948743448
optimized,lcnn,lfcc,16,0.09989642016618998,0.2502432210331012,0.918290130413782,0.05374963598091384,0.0007938926261462366
optimized,lcnn,lfcc,17,0.10210969137149688,0.10190817300107907,0.960231846723555,0.04667421742233366,0.0007679133974894982
optimized,lcnn,lfcc,18,0.09414293771188403,0.1049833370904516,0.960231846723555,0.05065484005973013,0.0007408768370508576
optimized,lcnn,lfcc,19,0.0873510341178347,0.12833345721854697,0.9574947673482531,0.05589692612989551,0.0007128896457825362
optimized,lcnn,lfcc,20,0.08610789489802458,0.11005299888500852,0.9664305264852681,0.04971293187308872,0.0006840622763423389
optimized,lcnn,lfcc,21,0.07833647388844531,0.09919243271013826,0.9660280148124296,0.04966248319316133,0.0006545084971874735
optimized,lcnn,lfcc,22,0.07780671937903426,0.08051528717475014,0.9711801642247625,0.03668340732003659,0.0006243449435824271
optimized,lcnn,lfcc,23,0.07749728804690524,0.07379472899130578,0.9760908066333923,0.04556973281984812,0.0005936906572928622
optimized,lcnn,lfcc,24,0.07025911044285371,0.05422031519491591,0.9808806955401707,0.028565183214960214,0.000562666616782152
optimized,lcnn,lfcc,25,0.06934902001967855,0.13770144503438286,0.9633311866044115,0.050548309909374034,0.0005313952597646566
optimized,lcnn,lfcc,26,0.06143667878270431,0.06786973890822218,0.973756238930929,0.038561590902818035,0.0004999999999999998
optimized,lcnn,lfcc,27,0.06253462682285113,0.12525272918551694,0.9619223957494767,0.041224668637016786,0.00046860474023534314
optimized,lcnn,lfcc,28,0.058138543381476795,0.07174227554294112,0.9745210111093222,0.04008656331622657,0.00043733338321784774
optimized,lcnn,lfcc,29,0.05188405181217419,0.060204048271743346,0.9823297375623893,0.02750554970684143,0.00040630934270713756
optimized,lcnn,lfcc,30,0.04723727579563974,0.10128302214572134,0.9723071969087104,0.030639599136831196,0.00037565505641757246
optimized,lcnn,lfcc,31,0.04580849392663972,0.05317249941585471,0.9808404443728869,0.0259357261990662,0.00034549150281252633
optimized,lcnn,lfcc,32,0.043891775448365505,0.0495438570274552,0.9836177749154725,0.025560089482509887,0.00031593772365766105
optimized,lcnn,lfcc,33,0.04377572922090361,0.042728131108862866,0.9837385284173241,0.02441075378565766,0.00028711035421746355
optimized,lcnn,lfcc,34,0.03784566378386778,0.04766364873294252,0.9852680727741104,0.022796079183515734,0.0002591231629491422
optimized,lcnn,lfcc,35,0.03498076311333899,0.08016923522899676,0.9762518113025278,0.028279248687137347,0.00023208660251050145
optimized,lcnn,lfcc,36,0.030851004229839437,0.04940125815938625,0.9834165190790533,0.01998721779015489,0.00020610737385376337
optimized,lcnn,lfcc,37,0.030083415933816426,0.0419971258089371,0.9869183706327483,0.021999954656036477,0.00018128800512565502
optimized,lcnn,lfcc,38,0.027524739292496485,0.03565027955691584,0.9872403799710192,0.01961158107359858,0.00015772644703565555
optimized,lcnn,lfcc,39,0.026616694839851796,0.04406926175032121,0.9859925937852198,0.02164674348666351,0.00013551568628929425
optimized,lcnn,lfcc,40,0.02537570490998673,0.034080921347048945,0.9885686684913862,0.01781750209398988,0.00011474337861210535
optimized,lcnn,lfcc,41,0.02460745721468313,0.04222625618279604,0.985952342617936,0.022353165825409384,9.549150281252626e-05
optimized,lcnn,lfcc,42,0.020026533926820266,0.04047805801660154,0.9867976171308968,0.020805767864817554,7.783603724899252e-05
optimized,lcnn,lfcc,43,0.020558705909502047,0.04073711764232353,0.9870391241345999,0.018658477715835835,6.184665997806817e-05
optimized,lcnn,lfcc,44,0.019897845018746065,0.040554825008554875,0.9872001288037353,0.018703328810202584,4.7586473766990294e-05
optimized,lcnn,lfcc,45,0.018259178211221177,0.039997752580217115,0.987280631138303,0.018815456546119318,3.5111757055874305e-05
optimized,lcnn,lfcc,46,0.015925661257818236,0.04132959683761756,0.987280631138303,0.017576418660533707,2.4471741852423218e-05
optimized,lcnn,lfcc,47,0.01577391777572151,0.04321354819031954,0.9870793753018837,0.01806418311300675,1.5708419435684507e-05
optimized,lcnn,lfcc,48,0.01588180066094425,0.039253465825131915,0.9877233939784253,0.01729048413271078,8.856374635655634e-06
optimized,lcnn,lfcc,49,0.01727746737294539,0.03725908673851974,0.9880051521494123,0.017335335227077475,3.942649342761115e-06
optimized,lcnn,lfcc,50,0.015136127649469578,0.03725658458132897,0.9881259056512639,0.01731290967989413,9.866357858642198e-07
