profile,model,feature,epoch,train_loss,val_loss,val_accuracy,val_eer,lr
custom,resnet18,lfcc,1,0.24519924095900064,0.12828390075892782,0.9506520689099984,0.08636271847482058,0.001
custom,resnet18,lfcc,2,0.10713848708369207,0.08373374501181756,0.9674770568346482,0.05098562568191967,0.001
custom,resnet18,lfcc,3,0.07152963076359273,0.07485706800772764,0.9719046852358718,0.05096320013473632,0.001
custom,resnet18,lfcc,4,0.05792588926881106,0.06397896097750168,0.9752052809531476,0.04035007229686609,0.001
custom,resnet18,lfcc,5,0.04961947719849077,0.08615265068580248,0.9691273546932861,0.05894687095671257,0.001
custom,resnet18,lfcc,6,0.04211696919444229,0.06526150942961964,0.9741990017710513,0.03561817622635706,0.001
custom,resnet18,lfcc,7,0.04331230386516257,0.042839368052254016,0.9833360167444856,0.02202238020321983,0.001
custom,resnet18,lfcc,8,0.0341180037498662,0.03375771761659099,0.9882869103203993,0.020430131148261255,0.001
custom,resnet18,lfcc,9,0.03370841572705548,0.031604458482264564,0.9882466591531155,0.01569823507775222,0.001
custom,resnet18,lfcc,10,0.029630395828198035,0.039086187980508884,0.9855498309450974,0.01773339749081716,0.001
custom,resnet18,lfcc,11,0.02516808418234681,0.0466322584239359,0.9845033005957172,0.025425536199409782,0.001
custom,resnet18,lfcc,12,0.027095261414023814,0.04700266502076657,0.9828127515697955,0.024674262766297222,0.001
custom,resnet18,lfcc,13,0.025272618212434043,0.040471927111245955,0.9851875704395427,0.02230831473104268,0.001
custom,resnet18,lfcc,14,0.020269289192977713,0.04782924599225948,0.9833360167444856,0.017974480924273305,0.001
custom,resnet18,lfcc,15,0.024448507066032285,0.02971926561854102,0.9889711801642248,0.016051446247125175,0.001
custom,resnet18,lfcc,16,0.01577085994941405,0.032642488629813456,0.9882466591531155,0.017643695302083755,0.0005
custom,resnet18,lfcc,17,0.014713105271659187,0.03128050183005218,0.988890677829657,0.01795205537708995,0.0005
custom,resnet18,lfcc,18,0.012851219250284094,0.033125176092541835,0.9878441474802769,0.015765511719302273,0.0005
custom,resnet18,lfcc,19,0.014601559929954808,0.03695960148792301,0.9874416358074384,0.017800674132367213,0.0005
custom,resnet18,lfcc,20,0.013088400313194762,0.06668855079901505,0.9802769280309129,0.03020228336428552,0.0005
