profile,model,feature,epoch,train_loss,val_loss,val_accuracy,val_eer,lr
custom,resnet18,mfcc,27,0.013701209387176144,0.08234112459646724,0.9728707132506843,0.030555494533658474,0.0005
custom,resnet18,mfcc,28,0.01575424035686715,0.08550648769114418,0.9757687972951216,0.041123771277162005,0.0005
custom,resnet18,mfcc,29,0.015247344115825694,0.0898842343461051,0.968322331347609,0.04280572252085399,0.0005
custom,resnet18,mfcc,30,0.011078484449175537,0.08026344817706955,0.9731927225889551,0.03648157739538643,0.0005
custom,resnet18,mfcc,31,0.00855493911896244,0.06943404261395159,0.9796329093543713,0.03648157739538643,0.00025
custom,resnet18,mfcc,32,0.007306026332403281,0.07976867330282579,0.9771775881500564,0.03802897535597831,0.00025
custom,resnet18,mfcc,33,0.0072420594680888675,0.10792462427227265,0.9748832716148769,0.05058756341818007,0.00025
custom,resnet18,mfcc,34,0.006374824065289411,0.10292772835246815,0.9729914667525358,0.03814110309189506,0.00025
custom,resnet18,mfcc,35,0.00782764846164736,0.0899177480436834,0.9776203509901787,0.03966607550530353,0.00025
custom,resnet18,mfcc,36,0.007306888452926474,0.09489118225174212,0.9763323136370955,0.04428584383989581,0.00025
custom,resnet18,mfcc,37,0.006382085099982184,0.12436070355446208,0.9701738850426662,0.047274109610723467,0.00025
custom,resnet18,mfcc,38,0.006869512547462169,0.10966925368346052,0.9728707132506843,0.04114619682434535,0.00025
custom,resnet18,mfcc,39,0.006600906282479503,0.11498174024290357,0.9712606665593302,0.04477360829236887,0.00025
custom,resnet18,mfcc,40,0.00685787636340303,0.11172432023591032,0.9729109644179681,0.04158911018245172,0.00025
custom,resnet18,mfcc,41,0.006705308453696334,0.09336949033908815,0.9759298019642569,0.037300127470049044,0.00025
custom,resnet18,mfcc,42,0.004923195243342299,0.11886256331488829,0.9729109644179681,0.04784597866636928,0.00025
custom,resnet18,mfcc,43,0.0058224729753365055,0.10724334484720466,0.9744405087747545,0.041790940107101875,0.00025
custom,resnet18,mfcc,44,0.006943042955704039,0.09543576836585999,0.9754065367895669,0.040882687843705856,0.00025
custom,resnet18,mfcc,45,0.007066767289934124,0.10163577958263548,0.9747222669457414,0.04437554602862921,0.00025
custom,resnet18,mfcc,46,0.0037001776685851775,0.10536366063910124,0.9740782482691998,0.037653338639421996,0.000125
custom,resnet18,mfcc,47,0.0033817983641219523,0.09695587727187087,0.9766140718080825,0.03847188871408461,0.000125
custom,resnet18,mfcc,48,0.004695081847025485,0.08744885671102297,0.9780228626630172,0.033784843737942334,0.000125
custom,resnet18,mfcc,49,0.0038954555142672338,0.12110508833712708,0.9714619223957495,0.04344486821804984,0.000125
custom,resnet18,mfcc,50,0.002505672419531061,0.10103330276684569,0.9782241184994365,0.03844946316690126,0.000125
